Regions,Existing Stores Revenue,Store Type,Budget Version,Retailers,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Central Europe,GROSS MARGIN %,Franchise Store,Budget version 1,Warehouse Store,29.46770926,32.58379343,35.16852221,35.97005831,37.63617268,28.97237796,38.15852205,38.96906417,29.43168517,36.3483113,38.7889437,33.57445603
Central Europe,GROSS MARGIN %,Franchise Store,Budget version 2,Department Store,31.19652173,37.30257934,29.91103468,27.83316078,35.36924761,32.95014575,35.14442402,37.82432124,37.8153283,28.50763156,29.50584831,30.45910035
Central Europe,GROSS MARGIN %,Franchise Store,Budget version 2,Direct Marketing,34.77609992,34.64901118,34.54502948,41.36160721,34.77609992,44.72440335,33.28569563,42.20501428,34.81076048,35.70038164,48.61721875,40.99189452
Central Europe,GROSS MARGIN %,Franchise Store,Budget version 2,Equipment Rental Store,41.25798474,49.49129053,48.81537335,50.04963417,43.57096849,43.42985958,43.65613775,50.34095837,51.76811856,43.86624301,49.30749755,51.14810867
Central Europe,GROSS MARGIN %,Franchise Store,Budget version 2,Eyewear Store,24.16916891,29.23689788,28.25347495,38.75217918,28.97996756,32.02769267,25.39180282,26.96882337,33.40094091,36.26261303,27.589,26.1005761
Central Europe,GROSS MARGIN %,Franchise Store,Budget version 2,Golf Shop,30.32338543,35.71907646,35.56974922,39.71341927,34.02670105,34.74347181,32.50356317,36.32634059,40.27853494,36.28651999,43.56373428,30.35325088
Central Europe,GROSS MARGIN %,Franchise Store,Budget version 2,Outdoors Shop,33.52268482,38.62546114,36.80742724,49.90061653,47.76038367,41.59147717,33.77447692,46.77140711,47.22921093,45.51851055,43.8347159,51.42281424
Central Europe,GROSS MARGIN %,Franchise Store,Budget version 2,Sports Store,38.94295556,37.91081915,38.91603026,36.55557916,38.69165278,30.79356546,36.07092381,30.3268603,26.44961743,36.87868274,29.124197,31.69107538
Central Europe,GROSS MARGIN %,Franchise Store,Budget version 2,Warehouse Store,30.55186011,33.7825886,36.46241251,37.29343805,39.02085067,30.03830501,39.56241788,40.40278078,30.51451065,37.6856074,40.21603347,34.80969881
Central Europe,GROSS MARGIN %,Corporate Store,Budget version 1,Department Store,33.56009937,40.12877718,32.1772185,29.94191627,38.04896824,35.44658521,37.80711108,40.69004842,40.68037413,30.66748775,31.74133354,32.76680789
Central Europe,GROSS MARGIN %,Corporate Store,Budget version 1,Direct Marketing,29.05169108,28.51904877,29.53828625,31.05630133,26.11158296,41.38816023,24.99251512,31.68957227,26.13760779,26.80557852,36.50416647,30.7787031
Central Europe,GROSS MARGIN %,Corporate Store,Budget version 1,Equipment Rental Store,26.00667807,25.03578422,30.84455086,30.23877948,27.17672964,30.18069181,36.08903731,31.616287,32.33823371,27.32609792,31.093498,25.87390626
Central Europe,GROSS MARGIN %,Corporate Store,Budget version 1,Eyewear Store,25.45655783,30.79422318,29.75841749,40.81634308,30.52360728,33.73367175,26.74431625,28.40533799,35.18006709,38.19416832,29.05854878,27.49084287
Central Europe,GROSS MARGIN %,Corporate Store,Budget version 1,Golf Shop,28.69181181,33.79718345,33.65589087,47.01274877,32.19586762,32.87407197,30.75468338,34.37177324,38.11131667,34.33409522,41.21975328,28.72007033
Central Europe,GROSS MARGIN %,Corporate Store,Budget version 1,Outdoors Shop,25.55394477,37.05278369,28.05786493,38.03864773,36.40717362,31.70468942,25.7458829,32.4288165,36.00226695,34.69822035,33.41468367,35.97452895
Central Europe,GROSS MARGIN %,Corporate Store,Budget version 1,Sports Store,39.33430121,38.29179265,39.30710533,36.92293358,39.08047304,31.10301624,36.43340783,30.63162106,26.71541499,37.24928409,29.41687196,32.00954542
Central Europe,GROSS MARGIN %,Corporate Store,Budget version 1,Warehouse Store,27.38793646,30.28409356,32.68639728,33.43136254,34.97988584,26.92756467,35.46536883,36.21870449,27.35445488,33.78291918,36.05129656,31.20483714
Central Europe,GROSS MARGIN %,Corporate Store,Budget version 2,Department Store,33.51478333,40.07459148,32.13376975,29.90148584,37.9975909,35.39872185,37.75606032,40.63510483,40.62544361,30.62607758,31.69847336,32.72256302
Central Europe,GROSS MARGIN %,Corporate Store,Budget version 2,Direct Marketing,29.0698144,28.53683982,29.55671313,31.07567519,26.12787215,41.41397942,25.0081062,31.70934119,26.15391322,26.82230065,36.52693888,30.79790379
Central Europe,GROSS MARGIN %,Corporate Store,Budget version 2,Equipment Rental Store,26.02341339,25.05189476,30.86439935,30.25823816,27.19421788,30.20011311,36.11226063,31.6366321,32.35904338,27.34368228,31.11350669,25.89055614
Central Europe,GROSS MARGIN %,Corporate Store,Budget version 2,Eyewear Store,29.41716674,35.58528235,34.38832285,47.16667424,35.2725632,38.9820593,30.90527855,32.82472711,40.65348922,44.13653353,33.57956643,31.76795206
Central Europe,GROSS MARGIN %,Corporate Store,Budget version 2,Golf Shop,33.17668793,39.08009071,38.9167124,54.36140822,37.22846991,38.01268578,35.56201119,39.74449581,44.06857497,39.70092827,47.66289769,33.20936359
Central Europe,GROSS MARGIN %,Corporate Store,Budget version 2,Outdoors Shop,30.61101672,44.3854517,33.61045742,45.56641615,43.61207675,37.9789808,30.84093901,38.84641112,43.12703989,41.56492522,40.02737933,43.0938126
Central Europe,GROSS MARGIN %,Corporate Store,Budget version 2,Sports Store,42.81383111,41.67910178,42.78422948,40.18915283,42.53754919,33.85440298,39.6563234,33.34130798,29.07867257,40.54437245,32.01910163,34.84112414
Central Europe,GROSS MARGIN %,Corporate Store,Budget version 2,Warehouse Store,27.38793646,30.28409356,32.68639728,33.43136254,34.97988584,26.92756467,35.46536882,36.21870449,27.35445488,33.78291918,36.05129656,31.20483714
Central Europe,Returns and Allowances,Franchise Store,Budget version 1,Department Store,76131.89398,97603.35211,51036.49946,67907.02542,86309.63445,80402.82151,85748.97797,114231.8444,92267.85519,69560.81333,798133.2219,798133.2219
Central Europe,Returns and Allowances,Franchise Store,Budget version 1,Direct Marketing,1539.256499,6401.614908,2338.091713,9814.630217,2939.1978,13080.72226,7899.145142,7273.799499,2777.686727,1067.934083,31925.32888,31925.32888
Central Europe,Returns and Allowances,Franchise Store,Budget version 1,Equipment Rental Store,9289.194609,4425.309348,7471.924895,15861.54712,1196.190902,2774.662991,27632.72235,7876.150221,8256.537055,5628.000847,47843.947,47843.947
Central Europe,Returns and Allowances,Franchise Store,Budget version 1,Eyewear Store,8987.966076,10872.17533,6554.190057,14413.02054,7482.134566,11910.95057,9443.637053,6404.469965,12423.0341,13486.73902,5935.977495,5935.977495
Central Europe,Returns and Allowances,Franchise Store,Budget version 1,Golf Shop,32601.57274,38400.34219,38248.02665,53422.02464,25883.54451,58765.41475,34943.19508,28356.57859,43306.52072,39015.62543,87325.82808,87325.82808
Central Europe,Returns and Allowances,Franchise Store,Budget version 1,Outdoors Shop,104709.7085,151806.18,114964.6393,155852.2406,149170.9052,201402.9186,105479.2182,155995.7968,175284.7167,155399.2216,297935.7384,297935.7384
Central Europe,Returns and Allowances,Franchise Store,Budget version 1,Sports Store,159844.5009,126481.0073,129811.3123,121953.8335,129086.7007,102718.5976,147291.9431,101156.9478,79242.48493,123028.909,32540.42355,32540.42355
Central Europe,Returns and Allowances,Franchise Store,Budget version 1,Warehouse Store,23143.10144,26670.92199,19403.01995,40685.26754,42572.54728,22586.12201,43154.60796,54257.53754,12916.644,41115.55262,85518.11242,85518.11242
Central Europe,Returns and Allowances,Franchise Store,Budget version 2,Department Store,80328.51893,102983.5501,53849.78881,71650.27023,91067.28786,84834.87316,90475.72626,120528.6562,97353.94412,73395.22004,842128.7883,842128.7883
Central Europe,Returns and Allowances,Franchise Store,Budget version 2,Direct Marketing,1624.105068,6754.491678,2466.974544,10355.64292,3101.215454,13801.77205,8334.5704,7674.753775,2930.801392,1126.801906,33685.15153,33685.15153
Central Europe,Returns and Allowances,Franchise Store,Budget version 2,Equipment Rental Store,9801.243684,4669.246056,7883.800454,16735.88455,1262.128636,2927.610978,29155.92329,8310.307928,8711.662858,5938.233623,50481.25302,50481.25302
Central Europe,Returns and Allowances,Franchise Store,Budget version 2,Eyewear Store,9483.410504,11471.48319,6915.47724,15207.51071,7894.572914,12567.51893,9964.199472,6757.504114,13107.83007,14230.1697,6263.186894,6263.186894
Central Europe,Returns and Allowances,Franchise Store,Budget version 2,Golf Shop,34398.67204,40517.08756,40356.37592,56366.81151,27310.32536,62004.74577,36869.37183,29919.68071,45693.70979,41166.28711,92139.49723,92139.49723
Central Europe,Returns and Allowances,Franchise Store,Budget version 2,Outdoors Shop,110481.6308,160174.2051,121301.845,164443.2971,157393.6658,212504.869,111293.5583,164594.7665,184946.9512,163965.3063,314358.8757,314358.8757
Central Europe,Returns and Allowances,Franchise Store,Budget version 2,Sports Store,168655.6231,133453.0308,136966.9125,128676.3052,136202.358,108380.7637,155411.1296,106733.0309,83610.57525,129810.6421,34334.15212,34334.15212
Central Europe,Returns and Allowances,Franchise Store,Budget version 2,Warehouse Store,24418.82062,28141.10552,20472.57429,42927.96505,44919.27748,23831.13876,45533.42313,57248.38045,13628.64928,43381.96877,90232.1347,90232.1347
Central Europe,Returns and Allowances,Corporate Store,Budget version 1,Department Store,21118.58749,40796.11715,16348.9015,23633.32908,44691.22446,38176.77238,33842.57395,61203.32259,34996.24392,35774.51611,39509.15287,35073.6806
Central Europe,Returns and Allowances,Corporate Store,Budget version 1,Direct Marketing,3380.464117,10555.03733,434.0860231,6436.131182,2385.319021,10457.67135,7546.373491,5988.233396,734.2709888,1114.334722,8723.376313,995.2845879
Central Europe,Returns and Allowances,Corporate Store,Budget version 1,Equipment Rental Store,3029.557621,1215.314823,2511.488107,4673.031524,117.9326909,1316.628031,8468.296045,225.7732022,3132.12428,2263.720754,2277.640301,1753.846751
Central Europe,Returns and Allowances,Corporate Store,Budget version 1,Eyewear Store,6887.174441,6710.316462,3398.474218,9712.111763,4773.068053,5966.32322,6595.940053,2790.456986,8100.546602,8487.202447,2353.34907,6851.1144
Central Europe,Returns and Allowances,Corporate Store,Budget version 1,Golf Shop,24205.89685,22850.79898,37301.81182,38838.60935,19026.69477,29332.15681,27338.96935,17485.17415,28370.30306,25858.65862,26245.78126,23516.26888
Central Europe,Returns and Allowances,Corporate Store,Budget version 1,Outdoors Shop,58636.80636,77812.51769,68342.96307,83247.85001,76096.49931,105555.3565,63550.8813,84436.60973,90365.5859,82469.09036,70601.71068,91212.90841
Central Europe,Returns and Allowances,Corporate Store,Budget version 1,Sports Store,86163.49906,71922.94844,67693.27605,75844.62386,67985.86982,53840.68363,76407.47902,61041.28975,49288.45105,63653.16398,55297.32317,57455.26896
Central Europe,Returns and Allowances,Corporate Store,Budget version 1,Warehouse Store,9486.531596,12669.1515,10052.40644,14577.08111,18680.84272,11430.74297,20374.3141,19568.50922,5266.558932,19137.35786,18402.96887,14210.71822
Central Europe,Returns and Allowances,Corporate Store,Budget version 2,Department Store,25298.29903,48870.33147,19584.61469,28310.74884,53536.3438,45732.57583,40540.56912,73316.45439,41922.56912,42854.87401,47328.65605,42015.33177
Central Europe,Returns and Allowances,Corporate Store,Budget version 2,Direct Marketing,4049.512882,12644.05069,519.9986989,7709.946099,2857.412405,12527.4144,9039.923397,7173.402065,879.5951459,1334.879666,10449.8742,1192.267576
Central Europe,Returns and Allowances,Corporate Store,Budget version 2,Equipment Rental Store,3629.15629,1455.845369,3008.552402,5597.900378,141.2734862,1577.210108,10144.3094,270.4573866,3752.022557,2711.747866,2728.422318,2100.961515
Central Europe,Returns and Allowances,Corporate Store,Budget version 2,Eyewear Store,8250.258146,8038.397101,4071.087475,11634.29646,5717.735761,7147.155509,7901.383742,3342.733755,9703.776369,10166.95769,2819.115081,8207.061238
Central Europe,Returns and Allowances,Corporate Store,Budget version 2,Golf Shop,28996.63707,27373.34331,44684.44636,46525.40108,22792.38675,35137.46715,32749.79551,20945.77417,33985.24692,30976.50725,31440.24774,28170.52052
Central Europe,Returns and Allowances,Corporate Store,Budget version 2,Outdoors Shop,70241.98291,93212.87902,81869.14571,99723.95191,91157.23272,126446.4763,76128.63311,101147.9865,108250.4034,98791.06307,84574.93616,109265.4248
Central Europe,Returns and Allowances,Corporate Store,Budget version 2,Sports Store,103216.6553,86157.66834,81090.87508,90855.50704,81441.3779,64496.62957,91529.76037,73122.35262,59043.43622,76251.15919,66241.56174,68826.60006
Central Europe,Returns and Allowances,Corporate Store,Budget version 2,Warehouse Store,11364.07031,15176.5824,12041.94098,17462.12227,22378.08497,13693.0727,24406.72185,23441.43509,6308.896501,22924.95187,22045.21537,17023.25022
Central Europe,Cash Discount,Franchise Store,Budget version 1,Department Store,26702.13053,34232.92541,17900.29381,23817.3801,30271.82176,28200.09489,30075.17983,40065.12197,32361.57915,24397.42163,279933.3677,279933.3677
Central Europe,Cash Discount,Franchise Store,Budget version 1,Direct Marketing,539.8713444,2245.271304,820.0509254,3442.335707,1030.879953,4587.868961,2770.507781,2551.177089,974.2323445,374.5620107,11197.33471,11197.33471
Central Europe,Cash Discount,Franchise Store,Budget version 1,Equipment Rental Store,3258.046976,1552.111496,2620.666627,5563.201958,419.546184,973.1718137,9691.766755,2762.442654,2895.857684,1973.937668,16780.55347,16780.55347
Central Europe,Cash Discount,Franchise Store,Budget version 1,Eyewear Store,3152.395544,3813.253942,2298.78477,5055.152782,2624.247518,4177.588921,3312.215368,2246.272673,4357.194608,4730.273305,2081.9559,2081.9559
Central Europe,Cash Discount,Franchise Store,Budget version 1,Golf Shop,11434.51719,13468.34941,13414.927,18736.98132,9078.268619,20611.096,12255.80644,9945.648573,15189.11863,13684.15087,30628.23658,30628.23658
Central Europe,Cash Discount,Franchise Store,Budget version 1,Outdoors Shop,36725.37431,53243.76186,40322.1389,54662.85751,52319.47837,70639.08093,36995.26842,54713.2077,61478.50973,54503.96782,104496.533,104496.533
Central Europe,Cash Discount,Franchise Store,Budget version 1,Sports Store,56063.08349,44361.33387,45529.38885,42773.49492,45275.2421,36027.02176,51660.46036,35479.29629,27793.12408,43150.56167,11413.07002,11413.07002
Central Europe,Cash Discount,Franchise Store,Budget version 1,Warehouse Store,8117.098935,9354.429571,6805.320929,14269.75303,14931.68835,7921.746677,15135.83748,19030.02505,4530.320949,14420.66912,29994.20717,29994.20717
Central Europe,Cash Discount,Franchise Store,Budget version 2,Department Store,28754.62922,36864.28977,19276.22632,25648.13819,32598.71004,30367.73683,32386.95294,43144.78674,34849.09972,26272.76548,301450.8594,301450.8594
Central Europe,Cash Discount,Franchise Store,Budget version 2,Direct Marketing,581.3693525,2417.857398,883.0853507,3706.935925,1110.120063,4940.522283,2983.466952,2747.277083,1049.118152,403.3532727,12058.03438,12058.03438
Central Europe,Cash Discount,Franchise Store,Budget version 2,Equipment Rental Store,3508.481568,1671.416838,2822.108038,5990.825692,451.795221,1047.976102,10436.73872,2974.781888,3118.452061,2125.667301,18070.41549,18070.41549
Central Europe,Cash Discount,Franchise Store,Budget version 2,Eyewear Store,3394.709083,4106.365337,2475.484256,5443.724565,2825.964178,4498.705463,3566.813694,2418.935739,4692.116806,5093.872748,2241.988515,2241.988515
Central Europe,Cash Discount,Franchise Store,Budget version 2,Golf Shop,12313.44824,14503.61398,14446.08517,20177.22705,9776.083142,22195.39832,13197.86709,10710.13554,16356.65266,14736.00333,32982.52121,32982.52121
Central Europe,Cash Discount,Franchise Store,Budget version 2,Outdoors Shop,39548.32444,57336.42224,43421.55965,58864.59877,56341.09234,76068.8582,39838.96436,58918.8192,66204.14617,58693.49579,112528.8134,112528.8134
Central Europe,Cash Discount,Franchise Store,Budget version 2,Sports Store,60372.45519,47771.23331,49029.07256,46061.34277,48755.39044,38796.29199,55631.41793,38206.46479,29929.48361,46467.39332,12290.3525,12290.3525
Central Europe,Cash Discount,Franchise Store,Budget version 2,Warehouse Store,8741.031731,10073.47161,7328.421971,15366.61866,16079.43463,8530.663433,16299.27598,20492.79603,4878.550759,15529.13515,32299.7562,32299.7562
Central Europe,Cash Discount,Corporate Store,Budget version 1,Department Store,8657.568383,16724.37488,6702.234834,9688.48711,18321.17476,15650.57406,13873.76871,25090.31207,14346.7159,14665.76871,16196.78366,14378.46108
Central Europe,Cash Discount,Corporate Store,Budget version 1,Direct Marketing,1385.821816,4327.039275,177.9536359,2638.493027,977.8619215,4287.124076,3093.637043,2454.877257,301.0145116,456.8217009,3576.149542,408.0170791
